Category,SoilDepthOptimal,AltitudeAbsoluteMin,RainOptimalMin,RainAbsoluteMin,SoilPHAbsoluteMax,ProductSystem,SoilDrainageOptimal,AltitudeOptimalMax,RainAbsoluteMax,RainOptimalMax,CropCycleMax,LatitudeOptimalMin,SoilSalinityOptimal,LatitudeAbsoluteMax,CropCycleMin,PlantAttributes,ClimateZone,SciName,SoilDrainageAbsolute,Photoperiod,AbioticSuscept,EcocropHabit,LatitudeAbsoluteMin,TemperatureAbsoluteMax,TemperatureAbsoluteMin,KillingTempEarlyGrowth,LightIntensityAbsoluteMax,LightIntensityAbsoluteMin,SoilTextureOptimal,SoilToxicityOptimal,SoilSalinityAbsolute,LatitudeOptimalMax,SoilTextureAbsolute,SoilPHOptimalMax,KillingTempRest,IntroductionRisks,EcocropPhys,LightIntensityOptimalMax,SoilFertilityAbsolute,LifeForm,AltitudeAbsoluteMax,SoilPHOptimaMin,SoilPHAbsoluteMin,LifeSpan,SoilFertilityOptimal,TemperatureOptimalMin,TemperatureOptimalMax,AltitudeOptimalMin,SoilDepthAbsolute,AbioticToler,SoilToxicityAbsolute,LightIntensityOptimalMin
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aristida pennata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida mollissima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aristida latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aristida lanata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida kenyensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Aristida pungens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida hordeacea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida funiculata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida congesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aristida ciliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida junciformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aristida adscensionis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aristida adoensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Argyrodendron peralatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Argyrodendron actinophyllum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Argania sideroxylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Areca catechu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Arctostaphylos uva-ursi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Arctium lappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Arenga pinnata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Archontophoenix cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Argyrodendron actinophyllum ssp. diversifolium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Archidendron jiringa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Arbutus unedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Araucaria cunninghamii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Araucaria bidwillii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Arachis villosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Arachis pintoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Araucaria angustifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Arachis monticola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aquilegia vulgaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Arachis glabrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Arachis hypogaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Araucaria hunsteinii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Aquilegia canadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Aponogeton distachyos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Apocynum cannabinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Apium graveolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Apium graveolens var. dulce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Apium graveolens var. rapaceum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aquilaria malaccensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Antidesma bunius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Apios americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Antirrhinum majus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Anthyllis vulneraria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Anthriscus cerefolium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anthocleista nobilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anthocephalus macrophyllus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anthocephalus chinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anthoxanthum odoratum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anogeissus pendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anogeissus latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anogeissus acuminata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Anthephora pubescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona squamosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Antennaria dioica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Anthemis nobilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona scleroderma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona reticulata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona senegalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Annona purpurea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Annona diversifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Annona cherimola x Annona squamosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona muricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona cherimola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Annona montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anisoptera scaphula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Angophora floribunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Annona atemoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Angophora costata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Angelica sylvestris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Angelica archangelica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Anethum graveolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anemone nemorosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anemone hepatica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Angelica atropurpurea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon heterantherus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Andropogon hallii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon greenwayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Andropogon gayanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon chrysostachyus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon laxatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon amethystinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon africanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andropogon abyssinicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Andropogon gerardii var. gerardii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Andrographis paniculata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anchusa azurea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Ananas comosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Anacardium occidentale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anabasis syriaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Amorphophallus paeoniifolius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Ammophila arenaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Ammophila breviligulata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Ammandra natalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amelanchier pallida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anagallis arvensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus tricolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus lividus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus hypochondriacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus hybridus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus dubius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus cruentus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Ambelania acida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alysicarpus vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Alysicarpus rugosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Alysicarpus ovalifolius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Alysicarpus monilifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Althaea rosea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Althaea officinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Alstonia scholaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Altingia excelsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alpinia officinarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alpinia galanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alphitonia excelsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aloysia triphylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Amaranthus caudatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Alopecurus geniculatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alopecurus arundinaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aloe perryi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alopecurus pratensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aloe ferox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aloe barbadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aloe arborescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alocasia macrorrhizos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Alnus nepalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Alnus japonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alnus maritima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Alnus glutinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Alnus acuminata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alloteropsis semialata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Allium ursinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Allium tuberosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Allium schoenoprasum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium sativum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium fistulosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium chinense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Allium cepa x A. fistulosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium cepa var. cepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium cepa var. aggregatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium ampeloprasum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Alkanna tinctoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Alliaria petiolata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aleurites montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Alnus rubra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Alisma plantago-aquatica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aleurites moluccana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Allium cepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aleurites fordii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia pullenii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Albizia procera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia stipulata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia lucida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia odoratissima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia toona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia lophantha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Alchemilla vulgaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia harveyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia lebbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia chinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia chevalieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia falcataria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia amara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Albizia adianthifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ajuga reptans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Albizia basaltica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Ailanthus grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Ailanthus excelsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Aiphanes aculeata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Agrostis volkensii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agrostis trinii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Ailanthus altissima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agrostis tenuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agrostis stolonifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Agrostis quinqueseta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Agrostis trachyphylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agrostis gigantea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agrostis canina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron spicatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Agrostis keniensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Agropyron trachycaulum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron tauri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron trichophorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Agropyron smithii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron sibiricum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Agropyron desertorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron mongolicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deep (>>150 cm),,,,,,,,,,,,,,,,,Agropyron elongatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron riparium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,medium (50-150 cm),,,,,,,,,,,,,,,,,Agropyron intermedium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Agropyron repens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shallow (20-50 cm),,,,,,,,,,,,,,,,,Agropyron dasystachyum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Agrimonia eupatoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
